index,code,round_number,effort,fails,last_button,score,topic,signal,belief,certainty,theta,omega,treatment,overconfident,underconfident,correct,misspecification,gender,nationality,misspecification_num,round_misspecification,topic_num,player_code,effort_change,effort_change_indicator,effort_change_sum,last_button_consistent,last_button_correct,treatment_indic,interaction,current_belief_start,belief_change,change_indicator,change_indicator_sum,effort_next,gender_nationality,lr,log_lr,switcher,dogmatic,bayesian,self-serving,switcher_belief,signals_ss,signals_switcher,signals_dogmatic,signals_bay,distance_bayes,distance_switcher,distance_dogmatic,distance_bayesian,distance_self-serving,distance_switcher_2,distance_dogmatic_2,distance_bayesian_2,distance_self-serving_2,distance_switcher_2sum,distance_dogmatic_2sum,distance_bayesian_2sum,distance_self-serving_2sum,best_model,distance_switcher_abs,distance_dogmatic_abs,distance_bayesian_abs,distance_self-serving_abs,distance_switcher_sum,distance_dogmatic_sum,distance_bayesian_sum,distance_self-serving_sum,best_model_abs,correct_e,signal_prev,effort_prev,signal_avg,news_diff,misspecification_over,misspecification_under,misspecification_correct,misspecification_over_news_diff,misspecification_under_news_diff,misspecification_correct_news_diff,news,confirming_news,signal_range,signals_switcher_avg,signals_dogmatic_avg,signals_bay_avg,signals_ss_avg,effort_change_switcher,effort_change_dogmatic,effort_change_bay,effort_change_ss,signal_switcher_diff,signal_dogmatic_diff,signal_bay_diff,signal_ss_diff,news_switcher,news_dogmatic,news_bay,news_ss,signal_type,learned,learned_all,trap,learned_num,trap_choice
3396,4kecnisx,9,0,6,1,9,Math,4,0,0,1,1,stereotype,0,1,0,under,Female,US National,-1,0,1,4kecnisx1,-1.0,1,8,0,1,1,9,1,0.0,0,4,0.0,Female US National,1.0,0.0,1,2,2,1,1,5,7,4,5,-2,-1,-2,-2,-1,1,4,4,1,81,70,93,69,Self-Serving,1,2,2,1,55,50,61,49,3,0.0,6.0,1.0,4.35,1.6500000000000004,0,1,0,0.0,1.6500000000000004,0.0,Good News,disconfirming,less than 5,4.3,3.35,3.8,3.8,0.0,0.0,0.0,0.0,2.7,0.6499999999999999,1.2000000000000002,1.2000000000000002,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3397,4kecnisx,10,0,5,0,9,Math,5,0,0,1,1,stereotype,0,1,0,under,Female,US National,-1,-1,1,4kecnisx1,0.0,0,8,1,0,1,10,0,-1.0,1,4,1.0,Female US National,0.7708171356507836,-0.26030411169424134,1,2,2,1,1,5,3,2,5,-2,-1,-2,-2,-1,1,4,4,1,81,70,93,69,Self-Serving,1,2,2,1,55,50,61,49,3,0.0,4.0,0.0,4.380952380952381,-0.3809523809523814,0,1,0,-0.0,-0.3809523809523814,-0.0,Bad News,confirming,5,4.238095238095238,3.2857142857142856,3.857142857142857,3.857142857142857,0.0,0.0,0.0,0.0,-1.2380952380952381,-1.2857142857142856,1.1428571428571428,1.1428571428571428,Bad News,Bad News,Good News,Good News,negative,0,0,1,0,0
3398,4kecnisx,11,1,4,2,9,Math,6,0,0,1,1,stereotype,0,1,0,under,Female,US National,-1,1,1,4kecnisx1,1.0,1,8,0,0,1,11,2,2.0,1,4,0.0,Female US National,1.1257651595531197,0.11846294628975051,1,2,2,1,1,5,5,6,5,-1,0,-1,-1,0,0,1,1,0,81,70,93,69,Self-Serving,0,1,1,0,55,50,61,49,3,1.0,5.0,0.0,4.454545454545454,0.5454545454545459,0,1,0,0.0,0.5454545454545459,0.0,Good News,disconfirming,more than 5,4.2727272727272725,3.409090909090909,3.909090909090909,3.909090909090909,0.0,0.0,0.0,0.0,0.7272727272727275,2.590909090909091,1.0909090909090908,1.0909090909090908,Good News,Good News,Good News,Good News,neutral,0,0,1,0,0
3399,56op1uib,1,0,5,2,11,Math,5,2,75,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,56op1uib1,0.0,0,0,1,0,1,1,0,0.0,0,0,0.0,Male non-US National,,,2,2,1,1,2,0,0,0,0,-1,-2,-2,-1,-1,4,4,1,1,73,50,67,44,Dogmatic,2,2,1,1,51,30,47,36,1,0.0,4.0,0.0,2.5,1.5,1,0,0,1.5,0.0,0.0,Good News,confirming,5,2.75,3.0,3.0,3.0,2.0,2.0,1.0,1.0,-2.75,-3.0,-3.0,-3.0,Bad News,Bad News,Bad News,Bad News,negative,0,0,1,0,1
3400,56op1uib,2,0,5,2,11,Math,5,2,75,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,56op1uib1,0.0,0,0,1,0,1,2,0,0.0,0,0,0.0,Male non-US National,1.0,0.0,0,0,1,1,0,5,4,4,5,-1,0,0,-1,-1,0,0,1,1,73,50,67,44,Dogmatic,0,0,1,1,51,30,47,36,1,0.0,5.0,0.0,2.6923076923076925,2.3076923076923075,1,0,0,2.3076923076923075,0.0,0.0,Good News,confirming,5,2.8461538461538463,3.076923076923077,3.1538461538461537,3.1538461538461537,-2.0,-2.0,0.0,0.0,1.1538461538461537,0.9230769230769229,1.8461538461538463,1.8461538461538463,Good News,Good News,Good News,Good News,neutral,0,0,1,0,1
3401,56op1uib,3,0,4,2,11,Math,6,2,75,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,56op1uib1,0.0,0,0,1,0,1,3,0,0.0,0,0,0.0,Male non-US National,1.0,0.0,1,0,1,1,1,5,5,5,5,-1,-1,0,-1,-1,1,0,1,1,73,50,67,44,Dogmatic,1,0,1,1,51,30,47,36,1,0.0,5.0,0.0,2.9285714285714284,2.0714285714285716,1,0,0,2.0714285714285716,0.0,0.0,Good News,confirming,more than 5,3.0,3.2142857142857144,3.2857142857142856,3.2857142857142856,1.0,0.0,0.0,0.0,2.0,1.7857142857142856,1.7142857142857144,1.7142857142857144,Good News,Good News,Good News,Good News,neutral,0,0,1,0,1
3402,56op1uib,4,0,4,2,11,Math,6,2,75,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,56op1uib1,0.0,0,0,1,0,1,4,0,0.0,0,0,0.0,Male non-US National,1.0,0.0,1,0,1,1,1,5,7,5,5,-1,-1,0,-1,-1,1,0,1,1,73,50,67,44,Dogmatic,1,0,1,1,51,30,47,36,1,0.0,6.0,0.0,3.1333333333333333,2.8666666666666667,1,0,0,2.8666666666666667,0.0,0.0,Good News,confirming,more than 5,3.2666666666666666,3.3333333333333335,3.4,3.4,0.0,0.0,0.0,0.0,3.7333333333333334,1.6666666666666665,1.6,1.6,Good News,Good News,Good News,Good News,positive,0,0,1,0,1
3403,56op1uib,5,0,4,2,11,Math,6,2,75,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,56op1uib1,0.0,0,0,1,0,1,5,0,0.0,0,0,0.0,Male non-US National,1.0,0.0,1,0,1,1,1,5,5,5,5,-1,-1,0,-1,-1,1,0,1,1,73,50,67,44,Dogmatic,1,0,1,1,51,30,47,36,1,0.0,6.0,0.0,3.3125,2.6875,1,0,0,2.6875,0.0,0.0,Good News,confirming,more than 5,3.375,3.4375,3.5,3.5,0.0,0.0,0.0,0.0,1.625,1.5625,1.5,1.5,Good News,Good News,Good News,Good News,positive,0,0,1,0,1
3404,56op1uib,6,0,5,2,11,Math,5,2,75,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,56op1uib1,0.0,0,0,1,0,1,6,0,0.0,0,0,0.0,Male non-US National,1.0,0.0,1,0,1,1,1,5,6,5,5,-1,-1,0,-1,-1,1,0,1,1,73,50,67,44,Dogmatic,1,0,1,1,51,30,47,36,1,0.0,6.0,0.0,3.411764705882353,2.588235294117647,1,0,0,2.588235294117647,0.0,0.0,Good News,confirming,5,3.5294117647058822,3.5294117647058822,3.588235294117647,3.588235294117647,0.0,0.0,0.0,0.0,2.4705882352941178,1.4705882352941178,1.4117647058823528,1.4117647058823528,Good News,Good News,Good News,Good News,positive,0,0,1,0,1
3405,56op1uib,7,0,5,2,11,Math,5,2,75,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,56op1uib1,0.0,0,0,1,0,1,7,0,0.0,0,0,0.0,Male non-US National,1.0,0.0,1,0,2,1,1,5,9,3,5,-2,-1,0,-2,-1,1,0,4,1,73,50,67,44,Dogmatic,1,0,2,1,51,30,47,36,1,0.0,5.0,0.0,3.5,1.5,1,0,0,1.5,0.0,0.0,Good News,confirming,5,3.8333333333333335,3.5,3.6666666666666665,3.6666666666666665,0.0,0.0,1.0,0.0,5.166666666666666,-0.5,1.3333333333333335,1.3333333333333335,Good News,Bad News,Good News,Good News,neutral,0,0,1,0,1
3406,56op1uib,8,0,5,2,11,Math,5,2,75,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,56op1uib1,0.0,0,0,1,0,1,8,0,0.0,0,0,0.0,Male non-US National,1.0,0.0,1,0,2,1,1,5,8,7,5,-2,-1,0,-2,-1,1,0,4,1,73,50,67,44,Dogmatic,1,0,2,1,51,30,47,36,1,0.0,5.0,0.0,3.5789473684210527,1.4210526315789473,1,0,0,1.4210526315789473,0.0,0.0,Good News,confirming,5,4.052631578947368,3.6842105263157894,3.736842105263158,3.736842105263158,0.0,0.0,0.0,0.0,3.947368421052632,3.3157894736842106,1.263157894736842,1.263157894736842,Good News,Good News,Good News,Good News,neutral,0,0,1,0,1
3407,56op1uib,9,0,6,2,11,Math,4,2,75,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,56op1uib1,0.0,0,0,1,0,1,9,0,0.0,0,0,0.0,Male non-US National,1.0,0.0,1,0,2,1,1,5,7,4,5,-2,-1,0,-2,-1,1,0,4,1,73,50,67,44,Dogmatic,1,0,2,1,51,30,47,36,1,0.0,5.0,0.0,3.6,1.4,1,0,0,1.4,0.0,0.0,Good News,confirming,less than 5,4.2,3.7,3.8,3.8,0.0,0.0,0.0,0.0,2.8,0.2999999999999998,1.2000000000000002,1.2000000000000002,Good News,Good News,Good News,Good News,neutral,0,0,1,0,1
3408,56op1uib,10,0,5,2,11,Math,5,2,75,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,56op1uib1,0.0,0,0,1,0,1,10,0,0.0,0,0,0.0,Male non-US National,1.0,0.0,1,0,2,1,1,5,3,3,5,-2,-1,0,-2,-1,1,0,4,1,73,50,67,44,Dogmatic,1,0,2,1,51,30,47,36,1,0.0,4.0,0.0,3.6666666666666665,0.3333333333333335,1,0,0,0.3333333333333335,0.0,0.0,Good News,confirming,5,4.142857142857143,3.6666666666666665,3.857142857142857,3.857142857142857,0.0,0.0,0.0,0.0,-1.1428571428571432,-0.6666666666666665,1.1428571428571428,1.1428571428571428,Bad News,Bad News,Good News,Good News,negative,0,0,1,0,1
3409,56op1uib,11,0,5,2,11,Math,5,2,75,1,1,stereotype,1,0,0,over,Male,non-US National,1,1,1,56op1uib1,0.0,0,0,1,0,1,11,0,0.0,0,0,1.0,Male non-US National,1.0,0.0,1,0,2,1,1,5,5,2,5,-2,-1,0,-2,-1,1,0,4,1,73,50,67,44,Dogmatic,1,0,2,1,51,30,47,36,1,0.0,5.0,0.0,3.727272727272727,1.272727272727273,1,0,0,1.272727272727273,0.0,0.0,Good News,confirming,5,4.181818181818182,3.590909090909091,3.909090909090909,3.909090909090909,0.0,0.0,0.0,0.0,0.8181818181818183,-1.5909090909090908,1.0909090909090908,1.0909090909090908,Good News,Bad News,Good News,Good News,neutral,0,0,1,0,1
3410,6sybrxjn,1,1,3,2,13,Math,7,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,1,1,6sybrxjn1,1.0,0,7,0,0,1,1,1,1.0,1,6,1.0,Male non-US National,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,80,89,68,Self-Serving,0,0,0,0,58,56,61,50,3,1.0,4.0,0.0,2.8333333333333335,1.1666666666666665,0,0,1,0.0,0.0,1.1666666666666665,Good News,confirming,more than 5,2.75,3.0,3.0,3.0,1.0,1.0,1.0,1.0,-2.75,-3.0,-3.0,-3.0,Bad News,Bad News,Bad News,Bad News,negative,0,0,1,0,0
3411,6sybrxjn,10,1,6,2,13,Math,4,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,1,1,6sybrxjn1,0.0,0,7,0,0,1,10,1,0.0,0,6,1.0,Male non-US National,0.9398414946570051,-0.062044040641808,1,1,2,1,1,5,3,3,5,-1,0,0,-1,0,0,0,1,0,82,80,89,68,Self-Serving,0,0,1,0,58,56,61,50,3,1.0,7.0,1.0,2.923076923076923,4.076923076923077,0,0,1,0.0,0.0,4.076923076923077,Good News,confirming,less than 5,2.769230769230769,3.0,3.1538461538461537,3.1538461538461537,0.0,0.0,1.0,0.0,0.23076923076923084,0.0,1.8461538461538463,1.8461538461538463,Good News,No News,Good News,Good News,positive,0,0,1,0,0
3412,6sybrxjn,11,1,4,1,13,Math,6,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,0,1,6sybrxjn1,0.0,0,7,1,1,1,11,0,-1.0,1,6,0.0,Male non-US National,0.6034979000852181,-0.505012718011138,1,1,2,1,1,5,5,5,5,-1,0,0,-1,0,0,0,1,0,82,80,89,68,Self-Serving,0,0,1,0,58,56,61,50,3,1.0,4.0,1.0,3.142857142857143,0.8571428571428572,0,0,1,0.0,0.0,0.8571428571428572,Good News,confirming,more than 5,2.9285714285714284,3.142857142857143,3.2857142857142856,3.2857142857142856,0.0,0.0,0.0,0.0,2.0714285714285716,1.8571428571428572,1.7142857142857144,1.7142857142857144,Good News,Good News,Good News,Good News,negative,0,0,1,0,0
3413,6sybrxjn,2,0,5,1,13,Math,5,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,0,1,6sybrxjn1,-1.0,1,7,1,1,1,2,0,0.0,0,6,2.0,Male non-US National,1.0,0.0,2,1,1,1,2,5,7,7,5,-1,-2,-1,-1,-1,4,1,1,1,82,80,89,68,Self-Serving,2,1,1,1,58,56,61,50,3,0.0,6.0,1.0,3.2666666666666666,2.7333333333333334,0,0,1,0.0,0.0,2.7333333333333334,Good News,confirming,5,3.2,3.4,3.4,3.4,1.0,0.0,-1.0,0.0,3.8,3.6,1.6,1.6,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3414,6sybrxjn,3,2,2,2,13,Math,8,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,1,1,6sybrxjn1,2.0,1,7,0,0,1,3,1,1.0,1,6,2.0,Male non-US National,0.7326112411394564,-0.3111400845844415,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,82,80,89,68,Self-Serving,1,1,1,1,58,56,61,50,3,0.0,5.0,0.0,3.5625,1.4375,0,0,1,0.0,0.0,1.4375,Good News,confirming,more than 5,3.3125,3.5,3.5,3.5,-1.0,0.0,0.0,0.0,1.6875,1.5,1.5,1.5,Good News,Good News,Good News,Good News,neutral,0,0,1,0,0
3415,6sybrxjn,4,2,4,2,13,Math,6,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,1,1,6sybrxjn1,0.0,0,7,0,0,1,4,1,0.0,0,6,1.0,Male non-US National,0.7708171356507836,-0.26030411169424134,1,1,1,1,1,5,7,7,5,1,1,1,1,1,1,1,1,1,82,80,89,68,Self-Serving,1,1,1,1,58,56,61,50,3,0.0,8.0,2.0,3.7058823529411766,4.294117647058823,0,0,1,0.0,0.0,4.294117647058823,Good News,confirming,more than 5,3.5294117647058822,3.7058823529411766,3.588235294117647,3.588235294117647,0.0,0.0,0.0,0.0,3.4705882352941178,3.2941176470588234,1.4117647058823528,1.4117647058823528,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3416,6sybrxjn,5,1,6,1,13,Math,4,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,0,1,6sybrxjn1,-1.0,1,7,1,1,1,5,0,-1.0,1,6,0.0,Male non-US National,1.0,0.0,1,1,1,1,1,5,5,5,5,0,0,0,0,0,0,0,0,0,82,80,89,68,Self-Serving,0,0,0,0,58,56,61,50,3,1.0,6.0,2.0,3.7222222222222223,2.2777777777777777,0,0,1,0.0,0.0,2.2777777777777777,Good News,confirming,less than 5,3.611111111111111,3.7777777777777777,3.6666666666666665,3.6666666666666665,0.0,0.0,0.0,0.0,1.3888888888888888,1.2222222222222223,1.3333333333333335,1.3333333333333335,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3417,6sybrxjn,6,0,5,0,13,Math,5,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,6sybrxjn1,-1.0,1,7,0,0,1,6,-1,-1.0,1,6,1.0,Male non-US National,1.0,0.0,1,1,1,1,1,5,6,6,5,-1,-1,-1,-1,-1,1,1,1,1,82,80,89,68,Self-Serving,1,1,1,1,58,56,61,50,3,0.0,4.0,1.0,3.789473684210526,0.2105263157894739,0,0,1,0.0,0.0,0.2105263157894739,Good News,confirming,5,3.736842105263158,3.8947368421052633,3.736842105263158,3.736842105263158,0.0,0.0,0.0,0.0,2.263157894736842,2.1052631578947367,1.263157894736842,1.263157894736842,Good News,Good News,Good News,Good News,negative,0,0,1,0,0
3418,6sybrxjn,7,1,2,0,13,Math,8,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,6sybrxjn1,1.0,1,7,0,0,1,7,-1,0.0,0,6,2.0,Male non-US National,1.0506373513639091,0.04939698131762067,1,1,2,1,1,5,9,9,5,-1,0,0,-1,0,0,0,1,0,82,80,89,68,Self-Serving,0,0,1,0,58,56,61,50,3,1.0,5.0,0.0,4.0,1.0,0,0,1,0.0,0.0,1.0,Good News,confirming,more than 5,4.0,4.15,3.8,3.8,0.0,0.0,1.0,0.0,5.0,4.85,1.2000000000000002,1.2000000000000002,Good News,Good News,Good News,Good News,neutral,0,0,1,0,0
3419,6sybrxjn,8,2,4,0,13,Math,6,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,-1,1,6sybrxjn1,1.0,1,7,0,0,1,8,-1,0.0,0,6,0.0,Male non-US National,1.0,0.0,1,1,2,1,1,5,8,8,5,0,1,1,0,1,1,1,0,1,82,80,89,68,Self-Serving,1,1,0,1,58,56,61,50,3,0.0,8.0,1.0,4.095238095238095,3.904761904761905,0,0,1,0.0,0.0,3.904761904761905,Good News,confirming,more than 5,4.190476190476191,4.333333333333333,3.857142857142857,3.857142857142857,0.0,0.0,0.0,0.0,3.8095238095238093,3.666666666666667,1.1428571428571428,1.1428571428571428,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3420,6sybrxjn,9,0,6,2,13,Math,4,1,75,1,1,stereotype,0,0,1,correct,Male,non-US National,0,1,1,6sybrxjn1,-2.0,1,7,0,0,1,9,1,2.0,1,6,0.0,Male non-US National,1.3667910621140709,0.3124657019590634,1,1,2,1,1,5,7,7,5,-2,-1,-1,-2,-1,1,1,4,1,82,80,89,68,Self-Serving,1,1,2,1,58,56,61,50,3,0.0,6.0,2.0,4.090909090909091,1.9090909090909092,0,0,1,0.0,0.0,1.9090909090909092,Good News,confirming,less than 5,4.318181818181818,4.454545454545454,3.909090909090909,3.909090909090909,0.0,0.0,0.0,0.0,2.6818181818181817,2.545454545454546,1.0909090909090908,1.0909090909090908,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3421,6zd6yym2,1,0,5,1,13,Math,5,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,0,1,6zd6yym21,0.0,0,1,1,1,1,1,0,0.0,0,0,0.0,Female non-US National,,,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1,71,82,94,77,Dogmatic,1,1,1,1,55,54,60,55,1,0.0,4.0,0.0,4.416666666666667,-0.41666666666666696,0,0,1,-0.0,-0.0,-0.41666666666666696,Bad News,disconfirming,5,2.75,3.0,3.0,3.0,1.0,1.0,1.0,1.0,-2.75,-3.0,-3.0,-3.0,Bad News,Bad News,Bad News,Bad News,negative,0,0,1,0,0
3422,6zd6yym2,2,0,5,1,13,Math,5,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,0,1,6zd6yym21,0.0,0,1,1,1,1,2,0,0.0,0,0,2.0,Female non-US National,1.0,0.0,2,1,1,1,2,5,7,7,5,-1,-2,-1,-1,-1,4,1,1,1,71,82,94,77,Dogmatic,2,1,1,1,55,54,60,55,1,0.0,5.0,0.0,4.461538461538462,0.5384615384615383,0,0,1,0.0,0.0,0.5384615384615383,Good News,confirming,5,3.076923076923077,3.3076923076923075,3.1538461538461537,3.1538461538461537,1.0,0.0,0.0,0.0,3.923076923076923,3.6923076923076925,1.8461538461538463,1.8461538461538463,Good News,Good News,Good News,Good News,neutral,0,0,1,0,0
3423,6zd6yym2,3,2,2,1,13,Math,8,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,0,1,6zd6yym21,2.0,1,1,1,1,1,3,0,0.0,0,0,2.0,Female non-US National,1.0,0.0,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,71,82,94,77,Dogmatic,1,1,1,1,55,54,60,55,1,0.0,5.0,0.0,4.714285714285714,0.2857142857142856,0,0,1,0.0,0.0,0.2857142857142856,Good News,confirming,more than 5,3.2142857142857144,3.4285714285714284,3.2857142857142856,3.2857142857142856,-1.0,0.0,0.0,0.0,1.7857142857142856,1.5714285714285716,1.7142857142857144,1.7142857142857144,Good News,Good News,Good News,Good News,neutral,0,0,1,0,0
3424,6zd6yym2,4,2,4,1,13,Math,6,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,0,1,6zd6yym21,0.0,0,1,1,1,1,4,0,0.0,0,0,2.0,Female non-US National,1.0,0.0,1,1,1,1,1,5,7,7,5,1,1,1,1,1,1,1,1,1,71,82,94,77,Dogmatic,1,1,1,1,55,54,60,55,1,0.0,8.0,2.0,4.8,3.2,0,0,1,0.0,0.0,3.2,Good News,confirming,more than 5,3.466666666666667,3.6666666666666665,3.4,3.4,0.0,0.0,0.0,0.0,3.533333333333333,3.3333333333333335,1.6,1.6,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3425,6zd6yym2,5,2,5,1,13,Math,5,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,0,1,6zd6yym21,0.0,0,1,1,1,1,5,0,0.0,0,0,2.0,Female non-US National,1.0,0.0,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,71,82,94,77,Dogmatic,1,1,1,1,55,54,60,55,1,0.0,6.0,2.0,4.8125,1.1875,0,0,1,0.0,0.0,1.1875,Good News,confirming,5,3.5625,3.75,3.5,3.5,0.0,0.0,0.0,0.0,1.4375,1.25,1.5,1.5,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3426,6zd6yym2,6,2,4,1,13,Math,6,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,0,1,6zd6yym21,0.0,0,1,1,1,1,6,0,0.0,0,0,2.0,Female non-US National,1.0,0.0,1,1,1,1,1,5,6,6,5,1,1,1,1,1,1,1,1,1,71,82,94,77,Dogmatic,1,1,1,1,55,54,60,55,1,0.0,5.0,2.0,4.882352941176471,0.117647058823529,0,0,1,0.0,0.0,0.117647058823529,Good News,confirming,more than 5,3.7058823529411766,3.8823529411764706,3.588235294117647,3.588235294117647,0.0,0.0,0.0,0.0,2.2941176470588234,2.1176470588235294,1.4117647058823528,1.4117647058823528,Good News,Good News,Good News,Good News,neutral,0,0,1,0,0
3427,6zd6yym2,7,2,6,1,13,Math,4,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,0,1,6zd6yym21,0.0,0,1,1,1,1,7,0,0.0,0,0,2.0,Female non-US National,1.0,0.0,1,1,2,1,1,5,9,9,5,0,1,1,0,1,1,1,0,1,71,82,94,77,Dogmatic,1,1,0,1,55,54,60,55,1,0.0,6.0,2.0,4.833333333333333,1.166666666666667,0,0,1,0.0,0.0,1.166666666666667,Good News,confirming,less than 5,4.0,4.166666666666667,3.6666666666666665,3.6666666666666665,0.0,0.0,1.0,0.0,5.0,4.833333333333333,1.3333333333333335,1.3333333333333335,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3428,6zd6yym2,8,2,4,1,13,Math,6,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,0,1,6zd6yym21,0.0,0,1,1,1,1,8,0,0.0,0,0,2.0,Female non-US National,1.0,0.0,1,1,2,1,1,5,8,8,5,0,1,1,0,1,1,1,0,1,71,82,94,77,Dogmatic,1,1,0,1,55,54,60,55,1,0.0,4.0,2.0,4.894736842105263,-0.8947368421052628,0,0,1,-0.0,-0.0,-0.8947368421052628,Bad News,disconfirming,more than 5,4.2105263157894735,4.368421052631579,3.736842105263158,3.736842105263158,0.0,0.0,0.0,0.0,3.7894736842105265,3.6315789473684212,1.263157894736842,1.263157894736842,Good News,Good News,Good News,Good News,negative,0,0,1,0,0
3429,6zd6yym2,9,2,8,1,13,Math,2,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,0,1,6zd6yym21,0.0,0,1,1,1,1,9,0,0.0,0,0,2.0,Female non-US National,1.0,0.0,1,1,2,1,1,5,7,7,5,0,1,1,0,1,1,1,0,1,71,82,94,77,Dogmatic,1,1,0,1,55,54,60,55,1,0.0,6.0,2.0,4.75,1.25,0,0,1,0.0,0.0,1.25,Good News,confirming,less than 5,4.35,4.5,3.8,3.8,0.0,0.0,0.0,0.0,2.6500000000000004,2.5,1.2000000000000002,1.2000000000000002,Good News,Good News,Good News,Good News,positive,0,0,1,0,0
3430,6zd6yym2,10,2,7,1,13,Math,3,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,0,1,6zd6yym21,0.0,0,1,1,1,1,10,0,0.0,0,0,2.0,Female non-US National,1.0,0.0,1,1,2,1,1,5,3,3,5,0,1,1,0,1,1,1,0,1,71,82,94,77,Dogmatic,1,1,0,1,55,54,60,55,1,0.0,2.0,2.0,4.666666666666667,-2.666666666666667,0,0,1,-0.0,-0.0,-2.666666666666667,Bad News,disconfirming,less than 5,4.285714285714286,4.428571428571429,3.857142857142857,3.857142857142857,0.0,0.0,0.0,0.0,-1.2857142857142856,-1.4285714285714288,1.1428571428571428,1.1428571428571428,Bad News,Bad News,Good News,Good News,negative,0,0,1,0,0
3431,6zd6yym2,11,2,6,1,13,Math,4,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,0,1,6zd6yym21,0.0,0,1,1,1,1,11,0,0.0,0,0,0.0,Female non-US National,1.0,0.0,1,1,2,1,1,5,5,5,5,0,1,1,0,1,1,1,0,1,71,82,94,77,Dogmatic,1,1,0,1,55,54,60,55,1,0.0,3.0,2.0,4.636363636363637,-1.6363636363636367,0,0,1,-0.0,-0.0,-1.6363636363636367,Bad News,disconfirming,less than 5,4.318181818181818,4.454545454545454,3.909090909090909,3.909090909090909,0.0,0.0,0.0,0.0,0.6818181818181817,0.5454545454545459,1.0909090909090908,1.0909090909090908,Good News,Good News,Good News,Good News,negative,0,0,1,0,0
3432,78sdphga,1,0,5,2,6,Math,5,1,50,1,1,stereotype,0,0,1,correct,Female,non-US National,0,1,1,78sdphga1,0.0,0,8,0,0,1,1,1,1.0,1,1,1.0,Female non-US National,,,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,1,1,1,1,70,76,71,52,Self-Serving,1,1,1,1,50,52,49,40,3,0.0,4.0,0.0,2.5833333333333335,1.4166666666666665,0,0,1,0.0,0.0,1.4166666666666665,Good News,confirming,5,2.75,3.0,3.0,3.0,1.0,1.0,1.0,1.0,-2.75,-3.0,-3.0,-3.0,Bad News,Bad News,Bad News,Bad News,negative,0,0,1,0,0
